Date,Open,High,Low,Close,Adj Close,Volume
2016-08-10,93400.000000,93400.000000,92600.000000,92700.000000,92172.484375,298220
2016-08-11,93600.000000,94300.000000,91200.000000,91300.000000,90780.453125,459030
2016-08-12,91400.000000,91500.000000,89200.000000,89500.000000,88990.695313,762281
2016-08-16,89600.000000,89800.000000,88600.000000,88600.000000,88095.812500,381711
2016-08-17,88600.000000,89300.000000,88000.000000,88000.000000,87499.226563,342989
2016-08-18,88000.000000,88500.000000,86600.000000,86700.000000,86206.632813,433201
2016-08-19,86500.000000,86700.000000,84600.000000,84700.000000,84218.007813,602877
2016-08-22,84500.000000,84700.000000,82700.000000,82700.000000,82229.398438,449238
2016-08-23,82000.000000,83900.000000,80200.000000,80500.000000,80041.906250,861917
2016-08-24,81100.000000,83100.000000,80700.000000,82500.000000,82030.523438,696481
2016-08-25,82100.000000,83000.000000,81000.000000,81000.000000,80539.054688,346409
2016-08-26,80500.000000,81500.000000,80500.000000,81000.000000,80539.054688,255043
2016-08-29,80800.000000,80900.000000,79300.000000,79300.000000,78848.734375,478825
2016-08-30,79500.000000,80800.000000,79400.000000,80000.000000,79544.750000,293565
2016-08-31,80000.000000,81300.000000,79700.000000,81300.000000,80837.351563,342533
2016-09-01,81300.000000,82200.000000,80800.000000,82100.000000,81632.804688,334011
2016-09-02,81500.000000,82000.000000,80900.000000,81000.000000,80539.054688,270384
2016-09-05,81200.000000,82200.000000,80900.000000,81000.000000,80539.054688,263587
2016-09-06,81400.000000,82100.000000,80900.000000,81200.000000,80737.914063,219973
2016-09-07,80600.000000,80700.000000,79600.000000,80000.000000,79544.750000,269047
2016-09-08,80100.000000,81800.000000,80100.000000,81800.000000,81334.507813,296809
2016-09-09,80900.000000,81400.000000,80400.000000,80600.000000,80141.335938,258472
2016-09-12,80000.000000,80400.000000,79300.000000,79900.000000,79445.320313,175099
2016-09-13,80000.000000,80600.000000,79900.000000,80500.000000,80041.906250,167806
2016-09-19,80100.000000,80600.000000,79900.000000,80500.000000,80041.906250,153998
2016-09-20,80700.000000,83500.000000,80600.000000,82200.000000,81732.234375,493052
2016-09-21,82000.000000,82500.000000,81200.000000,82300.000000,81831.671875,196029
2016-09-22,83000.000000,84700.000000,82400.000000,84500.000000,84019.148438,371860
2016-09-23,84200.000000,84500.000000,83300.000000,83600.000000,83124.273438,265218
2016-09-26,83200.000000,83300.000000,82300.000000,82600.000000,82129.960938,176917
2016-09-27,82400.000000,84100.000000,81900.000000,83600.000000,83124.273438,163326
2016-09-28,83400.000000,83600.000000,82400.000000,82800.000000,82328.828125,166639
2016-09-29,82700.000000,82900.000000,82000.000000,82700.000000,82229.398438,236280
2016-09-30,83300.000000,84200.000000,81700.000000,81800.000000,81334.507813,380670
2016-10-04,81700.000000,82700.000000,81200.000000,81200.000000,80737.914063,351455
2016-10-05,82000.000000,85500.000000,81800.000000,85500.000000,85013.460938,728681
2016-10-06,85200.000000,86300.000000,84100.000000,85300.000000,84814.593750,388287
2016-10-07,85100.000000,85400.000000,83300.000000,83400.000000,82925.406250,242697
2016-10-10,83200.000000,83700.000000,82500.000000,82600.000000,82129.960938,144551
2016-10-11,82700.000000,82900.000000,81500.000000,81500.000000,81036.218750,257663
2016-10-12,81500.000000,81500.000000,79000.000000,80200.000000,79743.617188,534287
2016-10-13,80400.000000,80500.000000,79300.000000,79300.000000,78848.734375,203778
2016-10-14,79300.000000,79800.000000,79000.000000,79300.000000,78848.734375,148730
2016-10-17,79500.000000,81000.000000,79500.000000,80500.000000,80041.906250,160442
2016-10-18,80300.000000,80800.000000,79700.000000,80800.000000,80340.195313,169592
2016-10-19,81000.000000,82200.000000,80400.000000,81700.000000,81235.070313,246435
2016-10-20,82100.000000,82900.000000,81000.000000,81000.000000,80539.054688,278568
2016-10-21,81600.000000,81700.000000,80400.000000,80600.000000,80141.335938,192255
2016-10-24,81700.000000,81700.000000,80500.000000,80700.000000,80240.773438,150118
2016-10-25,80300.000000,82700.000000,80300.000000,82300.000000,81831.671875,305185
2016-10-26,82400.000000,82500.000000,80400.000000,80900.000000,80439.632813,189596
2016-10-27,80900.000000,81800.000000,80800.000000,81300.000000,80837.351563,123235
2016-10-28,80900.000000,81100.000000,79600.000000,79600.000000,79147.023438,299652
2016-10-31,79600.000000,79900.000000,76400.000000,76400.000000,75965.226563,498234
2016-11-01,75600.000000,76600.000000,74000.000000,74600.000000,74175.484375,388432
2016-11-02,74000.000000,74500.000000,71300.000000,71300.000000,70894.257813,640159
2016-11-03,70400.000000,72600.000000,70300.000000,71400.000000,70993.695313,383722
2016-11-04,71200.000000,74000.000000,71200.000000,73200.000000,72783.445313,280780
2016-11-07,73200.000000,74200.000000,73100.000000,73700.000000,73280.601563,155971
2016-11-08,74300.000000,74500.000000,73800.000000,74300.000000,73877.187500,143280
2016-11-09,74300.000000,74600.000000,69900.000000,71300.000000,70894.257813,529993
2016-11-10,75300.000000,79900.000000,75200.000000,79700.000000,79246.460938,1182920
2016-11-11,79800.000000,79800.000000,76900.000000,77800.000000,77357.265625,433329
2016-11-14,77800.000000,78200.000000,75800.000000,75800.000000,75368.648438,261019
2016-11-15,75600.000000,77100.000000,75300.000000,76000.000000,75567.507813,186400
2016-11-16,76500.000000,80500.000000,76500.000000,80300.000000,79843.046875,566246
2016-11-17,80600.000000,81100.000000,79500.000000,81000.000000,80539.054688,239572
2016-11-18,80600.000000,81800.000000,80000.000000,80700.000000,80240.773438,281422
2016-11-21,80400.000000,80500.000000,78300.000000,79000.000000,78550.429688,186638
2016-11-22,79000.000000,82000.000000,79000.000000,81800.000000,81334.507813,345344
2016-11-23,81800.000000,82400.000000,80600.000000,81900.000000,81433.945313,273571
2016-11-24,81700.000000,82000.000000,80400.000000,80700.000000,80240.773438,173751
2016-11-25,80700.000000,81600.000000,80300.000000,81300.000000,80837.351563,169643
2016-11-28,81400.000000,81400.000000,79100.000000,79400.000000,78948.164063,213000
2016-11-29,79600.000000,81100.000000,79100.000000,79800.000000,79345.890625,193718
2016-11-30,79500.000000,79900.000000,77700.000000,77700.000000,77257.835938,255953
2016-12-01,77300.000000,78700.000000,76700.000000,76700.000000,76263.531250,188500
2016-12-02,76700.000000,77200.000000,75200.000000,75300.000000,74871.500000,189997
2016-12-05,74700.000000,76800.000000,74300.000000,74700.000000,74274.914063,192995
2016-12-06,75500.000000,76200.000000,74700.000000,75100.000000,74672.640625,133357
2016-12-07,74800.000000,75600.000000,74800.000000,75100.000000,74672.640625,115644
2016-12-08,75900.000000,77200.000000,75400.000000,76300.000000,75865.804688,200443
2016-12-09,76300.000000,79400.000000,76000.000000,79400.000000,78948.164063,300441
2016-12-12,80000.000000,80600.000000,78700.000000,79600.000000,79147.023438,314933
2016-12-13,79600.000000,79800.000000,78400.000000,79200.000000,78749.296875,191517
2016-12-14,79900.000000,81000.000000,78700.000000,78700.000000,78252.148438,281848
2016-12-15,78700.000000,79300.000000,77300.000000,78100.000000,77655.570313,179990
2016-12-16,78300.000000,78400.000000,77400.000000,77500.000000,77058.984375,141183
2016-12-19,77700.000000,79300.000000,77700.000000,78200.000000,77754.992188,151456
2016-12-20,78300.000000,79100.000000,76900.000000,76900.000000,76462.398438,175499
2016-12-21,77400.000000,77400.000000,76100.000000,76100.000000,75666.945313,207737
2016-12-22,76500.000000,76900.000000,74800.000000,74800.000000,74374.343750,276108
2016-12-23,75500.000000,75900.000000,74500.000000,75000.000000,74573.203125,267841
2016-12-26,75000.000000,75800.000000,75000.000000,75100.000000,74672.640625,132251
2016-12-27,75500.000000,75600.000000,74600.000000,74800.000000,74374.343750,236974
2016-12-28,75000.000000,75900.000000,74700.000000,75500.000000,75219.195313,201595
2016-12-29,75700.000000,77000.000000,75300.000000,77000.000000,76713.609375,201605
2017-01-02,77400.000000,77600.000000,76600.000000,76700.000000,76414.726563,143140
2017-01-03,77200.000000,80000.000000,77000.000000,80000.000000,79702.453125,445180
2017-01-04,80400.000000,85100.000000,80300.000000,84300.000000,83986.468750,1224395
2017-01-05,85000.000000,86000.000000,84000.000000,84000.000000,83687.578125,611713
2017-01-06,84400.000000,84500.000000,82200.000000,83700.000000,83388.695313,410880
2017-01-09,84200.000000,84500.000000,82500.000000,82800.000000,82492.046875,236036
2017-01-10,82600.000000,83500.000000,81500.000000,82000.000000,81695.015625,329302
2017-01-11,82000.000000,83700.000000,81600.000000,83200.000000,82890.554688,270488
2017-01-12,83500.000000,83700.000000,81900.000000,81900.000000,81595.390625,251638
2017-01-13,81900.000000,84400.000000,81600.000000,83900.000000,83587.953125,480932
2017-01-16,84400.000000,84500.000000,82400.000000,82600.000000,82292.789063,204539
2017-01-17,82600.000000,83400.000000,81400.000000,81900.000000,81595.390625,229108
2017-01-18,82200.000000,82600.000000,80300.000000,81100.000000,80798.359375,185724
2017-01-19,80700.000000,82300.000000,80500.000000,82300.000000,81993.906250,246388
2017-01-20,81800.000000,82200.000000,80300.000000,80400.000000,80100.960938,285281
2017-01-23,80000.000000,80300.000000,78400.000000,79000.000000,78706.164063,338781
2017-01-24,79500.000000,79700.000000,78800.000000,78800.000000,78506.914063,179068
2017-01-25,78300.000000,79200.000000,76100.000000,76100.000000,75816.960938,557017
2017-01-26,76200.000000,77700.000000,76200.000000,77100.000000,76813.242188,316390
2017-01-31,77200.000000,79300.000000,76900.000000,77700.000000,77411.007813,260779
2017-02-01,78200.000000,78900.000000,78000.000000,78400.000000,78108.398438,197510
2017-02-02,79100.000000,80000.000000,77600.000000,77700.000000,77411.007813,285670
2017-02-03,78000.000000,78500.000000,77500.000000,78000.000000,77709.890625,178240
2017-02-06,78100.000000,78500.000000,77000.000000,77300.000000,77012.500000,169147
2017-02-07,77000.000000,79100.000000,77000.000000,78300.000000,78008.773438,173244
2017-02-08,78800.000000,79800.000000,77800.000000,79800.000000,79503.195313,269292
2017-02-09,81700.000000,85700.000000,81300.000000,85400.000000,85082.367188,1550608
2017-02-10,85300.000000,86300.000000,84100.000000,85100.000000,84783.484375,792741
2017-02-13,85400.000000,85500.000000,83700.000000,84100.000000,83787.210938,397630
2017-02-14,84000.000000,85300.000000,83000.000000,84900.000000,84584.234375,427851
2017-02-15,85100.000000,85600.000000,84100.000000,84900.000000,84584.234375,321230
2017-02-16,84600.000000,84800.000000,82200.000000,82400.000000,82093.523438,569723
2017-02-17,82400.000000,85300.000000,82400.000000,84700.000000,84384.976563,563691
2017-02-20,84400.000000,85300.000000,83600.000000,84800.000000,84484.601563,294768
2017-02-21,85700.000000,89100.000000,85700.000000,88400.000000,88071.218750,1573781
2017-02-22,88600.000000,90200.000000,88200.000000,89500.000000,89167.125000,1034489
2017-02-23,89100.000000,89500.000000,87600.000000,87900.000000,87573.070313,507957
2017-02-24,88500.000000,89600.000000,87600.000000,88100.000000,87772.328125,369669
2017-02-27,87500.000000,87900.000000,85700.000000,85800.000000,85480.882813,330736
2017-02-28,86500.000000,86800.000000,84900.000000,85400.000000,85082.367188,444304
2017-03-02,86000.000000,86100.000000,84500.000000,85300.000000,84982.742188,354383
2017-03-03,85000.000000,86500.000000,84400.000000,85800.000000,85480.882813,396672
2017-03-06,85000.000000,85700.000000,83600.000000,83800.000000,83488.320313,382382
2017-03-07,83600.000000,84300.000000,82600.000000,83700.000000,83388.695313,277748
2017-03-08,84200.000000,84300.000000,82700.000000,83000.000000,82691.304688,286714
2017-03-09,83500.000000,84900.000000,82800.000000,82800.000000,82492.046875,350630
2017-03-10,83500.000000,85800.000000,81600.000000,85300.000000,84982.742188,501305
2017-03-13,85400.000000,85500.000000,84000.000000,84800.000000,84484.601563,341028
2017-03-14,84600.000000,84800.000000,82600.000000,83500.000000,83189.445313,625453
2017-03-15,83600.000000,83800.000000,82000.000000,82200.000000,81894.273438,317640
2017-03-16,82900.000000,83800.000000,81500.000000,83800.000000,83488.320313,469582
2017-03-17,83800.000000,84100.000000,83200.000000,84000.000000,83687.578125,221183
